codigo,descripcion,valor_en_inventario,moneda
23631,SILLA PARA AULA DE POLIPROPILENO CON PARRILLA FIJA SIN PALETA,926.84,PESOS
23632,SILLA DE PLASTICO AZUL SIN PALETA,926.84,PESOS
23633,SILLA DE PLASTICO AZUL SIN PALETA,926.84,PESOS
23634,SILLA PARA MESA BINARIA EN PLASTICO AZUL,926.84,PESOS
23635,SILLA DE PLASTICO AZUL SIN PALETA,926.0,PESOS
23636,SILLA PARA MESA BINARIA EN PLASTICO AZUL,350.0,PESOS
23637,SILLA DE PLASTICO AZUL SIN PALETA,926.84,PESOS
23638,SILLA DE PLASTICO AZUL SIN PALETA,926.0,PESOS
23639,SILLA PARA MESA BINARIA EN PLASTICO AZUL,350.0,PESOS
23640,SILLA DE PALETA DE COLOR AZUL REY,926.84,PESOS
23641,SILLA PARA MESA BINARIA EN PLASTICO AZUL,350.0,PESOS
23642,SILLA FIJA DE PLASTICO AZUL SIN PALETA,350.0,PESOS
23643,SILLA FIJA PLASTICO AZUL SIN PALETA,350.0,PESOS
23644,SILLA DE PLASTICO AZUL SIN PALETA,926.84,PESOS
23645,SILLA PARA MESA BINARIA EN PLASTICO AZUL,350.0,PESOS
23646,"TV LED SAMSUNG 75"". SUMINISTRO, ENTREGA, INSTALACIÃN, CONFIGURACIÃN, PUESTA A PUNTO Y TRASFERENCIA DEL CONOCIMIENTO, DE UNA SOLUCIÃN INTEGRAL DE APOYO PARA LA EDUCACIÃN A TRAVÃS DE SISTEMAS CONVERGENTES DE TECNOLOGÃA DIGITAL QUE PERMITE LA INTERACCIÃN ENTRE ALUMNOS  MEDIOS AUDIOVISUALES Y CONTENIDOS, BASADOS EN CONECTIVIDAD ALÃMBRICA E INALÃMBRICA, CON ACCESOS A INTERNET, BASES DE DATOS E INFORMACIÃN Y APLICACIONES PEDAGÃGICAS, PERMITE LA CONEXIÃN DE DISPOSITIVOS MÃVILES PARA LA PARTICIPACIÃN EN FORO Y GRUPOS DE INTERÃS",80628.12,PESOS
23647,SILLA PARA MESA BINARIA DE PLASTICO AZUL SIN PALETA,571.0,PESOS
23648,SILLA PARA MESA BINARIA DE PLASTICO AZUL SIN PALETA,571.0,PESOS
23649,SILLA PARA MESA BINARIA DE PLASTICO AZUL SIN PALETA,926.84,PESOS
23650,PIZARRON BLANCO PARA PLUMIN,834.9,PESOS
23651,PIZARRON ELECTRONICO,10000.0,PESOS
23652,MESA DE TRABAJO DE METAL,2500.0,PESOS
23653,MESA BINARIA DE 40X120X76 MCA. ERJA MOD. MBUPN,343.85,PESOS
23654,MESA BIPERSONAL,1250.0,PESOS
23655,MESA BIPERSONAL,2771.81,PESOS
23656,MESA BINARIA DE 40X120X76 MCA. ERJA MOD. MBUPN,522.1,PESOS
23657,MESA BINARIA DE 40X120X76 MCA. ERJA MOD. MBUPN,522.1,PESOS
23658,MESA BINARIA DE 40X120X76 MCA. ERJA MOD. MBUPN,343.85,PESOS
23659,MESA BINARIA DE 40X120X76 MCA. ERJA MOD. MBUPN,522.1,PESOS
23660,MESA BINARIA DE 40X120X76 MCA. ERJA MOD. MBUPN,343.85,PESOS
23661,MESA BINARIA DE 40X120X76 MCA. ERJA MOD. MBUPN,1219.92,PESOS
23662,MESA BINARIA DE 40X120X76 MCA. ERJA MOD. MBUPN,343.85,PESOS
23663,ESCRITORIO EJECUTIVO DE 180X90X75 MCA. PRYAMO MOD. ML-03,5152.0,PESOS
23664,SILLA PARA MESA BINARIA EN PLASTICO AZUL,246.1,PESOS
23665,SILLA PARA MESA BINARIA EN PLASTICO AZUL,246.1,PESOS
23666,SILLA PARA MESA BINARIA EN PLASTICO AZUL,926.84,PESOS
23667,SILLA PARA AULA DE POLIPROPILENO CON PARRILLA FIJA,926.84,PESOS
23668,SILLA PARA MESA BINARIA EN PLASTICO AZUL,246.1,PESOS
23669,SILLA PARA MESA BINARIA EN PLASTICO AZUL,926.84,PESOS
23670,MESA BINARIA DE 40X120X76 MCA. ERJA MOD. MBUPN,343.85,PESOS
23671,SILLA PARA MESA BINARIA EN PLASTICO AZUL,571.0,PESOS
23672,MESA BINARIA DE 40X120X76 MCA. ERJA MOD. MBUPN,522.1,PESOS
23673,SILLA PARA MESA BINARIA EN PLASTICO AZUL,246.1,PESOS
23674,SILLA PARA MESA BINARIA EN PLASTICO AZUL,571.0,PESOS
23675,SILLA PARA MESA BINARIA EN PLASTICO AZUL,350.0,PESOS
23676,SILLA DE PALETA EN PLASTICO AZUL SIN PALETA,926.84,PESOS
23677,SILLA PARA AULA DE POLIPROPILENO CON PARRILLA FIJA SIN PALETA,350.0,PESOS
23678,SILLA DE PALETA SIN PALETA,926.84,PESOS
23679,SILLA PARA MESA BINARIA EN PLASTICO AZUL,350.0,PESOS
23680,SILLA PARA MESA BINARIA EN PLASTICO AZUL,571.0,PESOS
23681,SILLA PARA AULA DE POLIPROPILENO CON PARRILLA FIJA,926.84,PESOS
23682,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,898.15,PESOS
23683,SILLA DE PALETA DE PLASTICO AZUL SIN PALETA,264.01,PESOS
23684,SILLA SECRETARIAL CON BRAZOS TAPIZADA EN TELA AZUL,246.1,PESOS
23685,SILLA PARA MESA BINARIA EN PLASTICO AZUL,926.84,PESOS
23686,SILLA PARA AULA DE POLIPROPILENO CON PARRILLA FIJA,926.84,PESOS
23687,SILLA PARA MESA BINARIA EN PLASTICO AZUL,926.84,PESOS
23688,SILLA PARA MESA BINARIA EN PLASTICO AZUL,571.0,PESOS
23689,SILLA PARA MESA BINARIA EN PLASTICO AZUL,926.84,PESOS
23690,SILLA PARA MESA BINARIA EN PLASTICO AZUL,350.0,PESOS
23691,SILLA PARA MESA BINARIA EN PLASTICO AZUL,571.0,PESOS
23692,SILLA PARA AULA DE POLIPROPILENO CON PARRILLA FIJA,926.84,PESOS
23693,CREDENZA COMBINADA,3772.11,PESOS
23694,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,1500.0,PESOS
23695,PIZARRON BLANCO PARA PLUMIN,1768.21,PESOS
23696,SILLA PARA MESA BINARIA EN PLASTICO AZUL,350.0,PESOS
23697,ENFRIADOR MCA. PURE,7866.94,PESOS
23698,VENTILADOR DE PEDESTAL MCA. BIRTMAN MOD. BL-16E,2000.0,PESOS
23699,ARCHIVERO DE MADERA 4 GAVETAS,454.0,PESOS
23700,ARCHIVERO METALICO 4 GAVETAS,2272.61,PESOS
23701,CPU DELL,7200.74,PESOS
23702,SILLA PARA MESA BINARIA EN PLASTICO AZUL,571.0,PESOS
23703,CPU MCA. COMPAQ,7200.74,PESOS
23704,LIBRERO DE MADERA 3 REPIZAS,661.0,PESOS
23705,LIBRERO DE MADERA 6 REPIZAS,1875.66,PESOS
23706,SILLA DE PALETA SIN PALETA,926.84,PESOS
23707,MESA PARA MAQUINA,2600.0,PESOS
23708,MONITOR MCA. DELL,5728.0,PESOS
23709,MESA BIPERSONAL,2771.81,PESOS
23710,SILLA PARA AULA DE POLIPROPILENO CON PARRILLA FIJA SIN PALETA,350.0,PESOS
23711,MESA BIPERSONAL,2771.81,PESOS
23712,MESA BIPERSONAL,2771.81,PESOS
23713,SILLA PARA MESA BINARIA EN PLASTICO AZUL,571.0,PESOS
23714,SILLA PARA MESA BINARIA EN PLASTICO AZUL,571.0,PESOS
23715,SILLON EJECUTIVO TAPIZADO EN TELA NEGRA,898.0,PESOS
23716,SILLA PARA AULA DE POLIPROPILENO CON PARRILLA FIJA SIN PALETA,926.84,PESOS
23717,TELEFONO  MULTILINEA,1330.21,PESOS
23718,SILLA FIJA AZUL DE PLASTICO SIN PALETA,246.1,PESOS
23719,SILLA DE PALETA EN PLASTICO AZUL SIN PALETA,264.1,PESOS
23720,SILLA SECRETARIAL TAPIZADA EN TELA NEGRA,1500.0,PESOS
23721,SILLA FIJA DE MADERA APILABLE,1500.0,PESOS
23722,SILLA TRIPLAY APILABLE,1500.0,PESOS
23723,SILLA PARA AULA DE POLIPROPILENO CON PARRILLA FIJA,926.84,PESOS
23724,SILLA PARA MESA BINARIA EN PLASTICO AZUL,246.1,PESOS
23725,SILLA PARA MESA BINARIA EN PLASTICO AZUL,571.0,PESOS
23726,SILLA PARA MESA BINARIA EN PLASTICO AZUL,227.7,PESOS
23727,DIABLO DE CARGA,7994.0,PESOS
23728,ARCHIVERO METALICO 4 GAVETAS,454.0,PESOS
23729,ARCHIVERO METALICO 4 GAVETAS,454.0,PESOS
23730,ARCHIVERO METALICO 4 GAVETAS,1667.5,PESOS
23731,ARCHIVERO METALICO 4 GAVETAS,454.0,PESOS
23732,ARCHIVERO METALICO 4 GAVETAS,454.0,PESOS
23733,ARCHIVERO METALICO 4 GAVETAS,454.0,PESOS
23734,ARCHIVERO METALICO 4 GAVETAS,1667.5,PESOS
23735,ARCHIVERO  DE METAL,746.0,PESOS
23736,ARCHIVERO METALICO 4 GAVETAS,454.0,PESOS
23737,SILLA PARA MESA BINARIA EN PLASTICO AZUL,571.0,PESOS
23738,ESTANTE METALICO,4726.0,PESOS
23739,LOCKER,1825.86,PESOS
23740,LOCKER METALICO 4 COMPARTIMIENTOS,1008.91,PESOS
23741,IMPRESORA MCA. HP,5834.57,PESOS
23742,BAFLE MARCA FUSION,1542.91,PESOS
23743,SILLA DE PALETA SIN PALETA EN PLASTICO AZUL,926.84,PESOS
23744,IMPRESORA LASER MCA. XEROX MOD. PHASER 3600DN,11460.8,PESOS
23745,MONITOR MCA. COMPAQ S510,5728.0,PESOS
23746,SILLA PARA MESA BINARIA DE PLASTICO AZUL SIN PALETA,926.84,PESOS
23747,IMPRESORA MCA. HP,10066.24,PESOS
23748,CPU MCA. DELL,5022.0,PESOS
23749,CPU MCA. DELL,7200.74,PESOS
23750,SILLA PARA MESA BINARIA EN PLASTICO AZUL,926.84,PESOS
23751,COMPUTADORA MCA. DESK DELL VOSTRO 270S CI3,14490.72,PESOS
23752,CPU MCA. COMPAQ,7200.74,PESOS
23753,IMPRESORA MCA. HP MOD. OFICCE JET 8000 ENTERPRISE,2088.0,PESOS
23754,MONITOR MCA. DELL,2152.0,PESOS
23755,SILLA PARA MESA BINARIA EN PLASTICO AZUL,571.0,PESOS
23756,SILLA PARA AULA DE POLIPROPILENO CON PARRILLA FIJA,926.84,PESOS
23757,CAFETERA MARCA TURBIX,1127.0,PESOS
23758,CAFETERA MARCA TURBIX,1395.64,PESOS
23759,SILLA PARA MESA BINARIA EN PLASTICO AZUL,350.0,PESOS
23760,COMPUTADORA MCA. DELL MOD. OPTIPLEX GX620,12766.85,PESOS
23761,SILLA PARA MESA BINARIA EN PLASTICO AZUL,350.0,PESOS
23762,SILLA PARA MESA BINARIA EN PLASTICO AZUL,926.84,PESOS
23763,SILLA PARA MESA BINARIA EN PLASTICO AZUL,246.1,PESOS
23764,COMPUTADORA MCA. DELL MOD. VOSTRO 460,19362.72,PESOS
23765,MINICOMPUTADORA,25984.0,PESOS
23766,COMPUTADORA MCA. DELL MOD. VOSTRO 460,19362.72,PESOS
23767,SILLA PARA AULA DE POLIPROPILENO CON PARRILLA FIJA,926.84,PESOS
23768,VENTIDOR,2450.0,PESOS
23769,SILLA SECRETARIAL TAPIZADA EN TELA NEGRA,621.0,PESOS
23770,IMPRESORA LASER MCA. HP MOD. OFFICE JET 8600,3998.52,PESOS
23771,SILLON ANALISTA CON BRAZOS TAPIZADO EN TELA NEGRA,790.05,PESOS
23772,COMPUTADORA HP S1933,16588.0,PESOS
23773,CPU DELL,12766.85,PESOS
23774,SILLA GIRATORIA TAPIZADA EN TELA NEGRA,1500.0,PESOS
23775,ESCRITORIO DE MADERA EN L,7469.24,PESOS
23776,IMPRESORA LASER MCA. HP MOD. OFFICE JET 8600,3998.52,PESOS
23777,MICROCOMPUTADORA PORTATIL MARCA DELL,25861.2,PESOS
23778,"ESCRITORIO EN ""L"" MOD. ESPECIAL",7469.24,PESOS
23779,MONITOR LENOVO,15544.0,PESOS
23780,NO BREAK,1897.5,PESOS
23781,NO BREAK,1897.5,PESOS
23782,SILLA SECRETARIAL CON RUEDAS TAPIZADA EN TELA VINO,1500.0,PESOS
23783,COMPUTADORA PORTATIL MCA. SONY VAIO MOD.SVF14211CLB NEGRA,9551.85,PESOS
23784,SILLON EJECUTIVO TAPIZADO EN TELA NEGRA MCA. MAXIMUS MOD. OM700,1600.03,PESOS
23785,MODULO DESARMABLE PARA COMPUTADORA,1825.86,PESOS
23786,SOFA DE TRES PLAZAS,6349.96,PESOS
23787,MESA DE TRABAJO BINARIA DE METAL,2200.0,PESOS
23788,SILLA ANALISTA OPERATIVA DE RESPALDO MEDIO TAPIZADO EN MALLA,2784.02,PESOS
23789,MODULO PARA COMPUTADORA,5433.0,PESOS
23790,MESA BIPERSONAL,522.1,PESOS
23791,MESA PARA AULA FRENTE 110CM FONDO 40 ALTURA 75 P/2 ALUMNOS,2292.16,PESOS
23792,MESA DE JUNTAS,4754.0,PESOS
23793,MESA DE TRABAJO DE METAL,5438.24,PESOS
23794,CPU MCA. DELL,7200.74,PESOS
23795,MONITOR MCA. DELL,2152.0,PESOS
23796,MESA BIPERSONAL,2771.81,PESOS
23797,MESA BIPERSONAL,522.1,PESOS
23798,MESA BINARIA DE TTRABAJO,951.56,PESOS
23799,MESA BINARIA DE 40X120X76 MCA. ERJA MOD. MBUPN,522.1,PESOS
23800,PIZARRON BLANCO PARA PLUMIN,834.9,PESOS
23801,SILLA PARA AULA DE POLIPROPILENO CON PARRILLA FIJA SIN PALETA,926.84,PESOS
23802,MESA BINARIA DE 40X120X76 MCA. ERJA MOD. MBUPN,522.1,PESOS
23803,SILLA FIJA DE PLASTICO AZUL SIN PALETA,350.0,PESOS
23804,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,571.0,PESOS
23805,SILLA FIJA DE PLASTICO AZUL SIN PALETA,350.0,PESOS
23806,MESA BINARIA DE 40X120X76 MCA. ERJA MOD. MBUPN,522.1,PESOS
23807,MESA BIPERSONAL,344.0,PESOS
23808,MESA BINARIA DE 40X120X76 MCA. ERJA MOD. MBUPN,522.1,PESOS
23809,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,350.0,PESOS
23810,SILLA SECRETARIAL TAPIZADA EN TELA NEGRA,621.0,PESOS
23811,SILLA PARA MESA BINARIA EN PLASTICO AZUL,350.0,PESOS
23812,SILLON EJECUTIVO TAPIZADO EN TELA NEGRA MCA. MAXIMUS MOD. OM700,1181.05,PESOS
23813,SILLA PARA MESA BINARIA EN PLASTICO AZUL,571.0,PESOS
23814,SILLA DE PLASTICO AZUL SIN PALETA,571.0,PESOS
23815,SILLA PARA AULA DE POLIPROPILENO CON PARRILLA FIJA SIN PLAETA,926.84,PESOS
23816,SILLA FIJA DE PLASTICO AZUL SIN PALETA,246.1,PESOS
23817,SILLA FIJA DE PLASTICO AZUL SIN PALETA,350.0,PESOS
23818,SILLA PARA MESA BINARIA EN PLASTICO AZUL,350.0,PESOS
23819,SILLA PARA MESA BINARIA EN PLASTICO AZUL,571.0,PESOS
23820,SILLA PARA MESA BINARIA DE PLASTICO AZUL SIN PALETA,571.0,PESOS
23821,SILLA PARA MESA BINARIA DE PLASTICO AZUL SIN PALETA,571.0,PESOS
23822,SILLA PARA MESA BINARIA DE PLASTICO AZUL SIN PALETA,350.0,PESOS
23823,ARCHIVERO METALICO 4 GAVETAS,454.0,PESOS
23824,ARCHIVERO METALICO 4 GAVETAS,454.0,PESOS
23825,ARCHIVERO METALICO 4 GAVETAS,454.0,PESOS
23826,ARCHIVERO METALICO 4 GAVETAS,454.0,PESOS
23827,LOCKER METALICO 4 COMPARTIMIENTOS,4726.0,PESOS
23828,LOCKER METALICO 4 COMPARTIMIENTOS,1008.91,PESOS
23829,ESCRITORIO METALICO 2 CAJONES,6761.0,PESOS
23830,ESCRITORIO METALICO 2 CAJONES,6761.0,PESOS
23831,MODULO DESARMABLE  PARA COMPUTADORA,1825.86,PESOS
23832,VENTILADOR MCA. BIRTMAN,1369.72,PESOS
23833,COMPUTADORA MCA. DELL MOD. VOSTRO 460,19362.72,PESOS
23834,ESCRITORIO METALICO 2 CAJONES,6761.0,PESOS
23835,ESCRITORIO,3049.46,PESOS
23836,ARCHIVERO METALICO 4 GAVETAS,454.0,PESOS
23837,SILLA FIJA NEGRA,2162.0,PESOS
23838,SILLA FIJA,246.1,PESOS
23839,PERCHERO METALICO,5122.21,PESOS
23840,IMPRESORA LASER COLOR MCA. HEWLETT PACKARD MOD. 2605DN,5163.5,PESOS
23841,SILLON EJECUTIVO MCA. PRYAMO MOD. SEI-05,897.0,PESOS
23842,SILLA APILABLE TAPIZADA EN VINIL NEGRO,1500.0,PESOS
23843,SILLA REFORZADA,1663.44,PESOS
23844,PIZARRON DE PLUMIN,1768.21,PESOS
23845,ARCHIVERO METALICO 4 GAVETAS,454.0,PESOS
23846,ARCHIVERO METALICO 4 GAVETAS,454.0,PESOS
23847,LOCKER METALICO 2 COMPARTIMIENTOS,4726.0,PESOS
23848,PERCHERO METALICO,1551.91,PESOS
23849,ESCRITORIO METALICO 2 CAJONES,6761.0,PESOS
23850,ESCRITORIO METALICO 2 CAJONES,6761.0,PESOS
23851,MESA PARA EQUIPO DE COMPUTO,1437.5,PESOS
23852,MESA PARA TELEFONO,673.9,PESOS
23853,ESCRITORIO DE 2 CAJONES,2025.15,PESOS
23854,CREDENZA 4 GAVETAS CON PUERTAS CORREDIZAS,8376.0,PESOS
23855,SILLA DE MADERA SIN PALETA,1500.0,PESOS
23856,MONITOR MCA. DELL MOD. OPTIPLEX GX520,15581.21,PESOS
23857,CPU MCA. DELL MOD. OPTIPLEX GX520,10387.47,PESOS
23858,CPU MCA. DELL MOD. OPTIPLEX 755,10205.51,PESOS
23859,MONITOR MCA. DELL MOD. OPTIPLEX 755,10205.51,PESOS
23860,SILLA GIRATORIA TAPIZADA EN TELA NEGRA,1500.0,PESOS
23861,SILLA SECRETARIAL TAPIZADA EN TELA NEGRA,617.0,PESOS
23862,SILLA DE METAL TAPIZADA EN NEGRO,1500.0,PESOS
23863,SILLA TRIPLAY SIN PALETA,1500.0,PESOS
23864,ESCRITORIO DE 2 PEDESTALES,2025.15,PESOS
23865,ARCHIVERO METALICO 4 GAVETAS,454.0,PESOS
23866,ARCHIVERO METALICO 4 GAVETAS,454.0,PESOS
23867,ARCHIVERO METALICO 4 GAVETAS,1667.5,PESOS
23868,SILLA FIJA TELA AZUL,246.1,PESOS
23869,IMPRESORA LASER A COLOR MCA. HP MOD. 1525NW,4498.48,PESOS
23870,TELEFONO ALAMBRICO STEREN TEL225 NEGRO,587.54,PESOS
23871,SILLA EJECUTIVA RESPALDO ALTO MOD. GECB,684.25,PESOS
23872,MESA PARA TELEFONO,673.9,PESOS
23873,TELEFONO MCA. NEC,1330.21,PESOS
23874,SILLA EJECUTIVA RESPALDO ALTO MOD. GECB,684.25,PESOS
23875,ESCRITORIO METALICO 2 CAJONES,6761.0,PESOS
23876,ARCHIVERO METALICO 4 GAVETAS,1667.5,PESOS
23877,COMPUTADORA MCA. DESK DELL VOSTRO 270S CI3,14490.72,PESOS
23878,ENFRIADOR Y CALENTADOR MCA. PURESA S.A.,7866.94,PESOS
23879,RETROPROYECTOR,2735.0,PESOS
23880,MONITOR MCA. COMPAQ,2152.0,PESOS
23881,CPU MCA. COMPAQ,7200.74,PESOS
23882,SILLA APILABLE TAPIZADA EN TELA NEGRA,1500.0,PESOS
23883,SILLA APILABLE TAPIZADA EN TELA NEGRA,1500.0,PESOS
23884,SILLA APILABLE TAPIZADA EN TELA NEGRA,1500.0,PESOS
23885,SILLA APILABLE TAPIZADA EN TELA NEGRA,1500.0,PESOS
23886,SILLA APILABLE TAPIZADA EN TELA NEGRA,1500.0,PESOS
23887,SILLA APILABLE TAPIZADA EN TELA NEGRA,1500.0,PESOS
23888,CPU MCA. DELL,7200.74,PESOS
23889,ESCRITORIO DE MADERA,6761.0,PESOS
23890,SILLA APILABLE TAPIZADA EN TELA NEGRA,1500.0,PESOS
23891,SILLA APILABLE TAPIZADA EN TELA NEGRA,1500.0,PESOS
23892,SILLA APILABLE TAPIZADA EN TELA NEGRA,1500.0,PESOS
23893,SILLA APILABLE TAPIZADA EN TELA NEGRA,1500.0,PESOS
23894,SILLA APILABLE TAPIZADA EN TELA NEGRA,1500.0,PESOS
23895,SILLA APILABLE TAPIZADA EN TELA NEGRA,1500.0,PESOS
23896,SILLA APILABLE TAPIZADA EN TELA NEGRA,1500.0,PESOS
23897,SILLA APILABLE TAPIZADA EN TELA NEGRA,1500.0,PESOS
23898,SILLA APILABLE TAPIZADA EN TELA NEGRA,1500.0,PESOS
23899,SILLA SECRETARIAL TAPIZADA EN TELA NEGRA,1500.0,PESOS
23900,PIZARRON ELECTRICO MCA. PANASONIC,4065.21,PESOS
23901,SILLA APILABLE TAPIZADA EN TELA AZUL,711.08,PESOS
23902,SILLA APILABLE TAPIZADA EN TELA AZUL,711.08,PESOS
23903,SILLA APILABLE TAPIZADA EN TELA AZUL,711.08,PESOS
23904,SILLA APILABLE TAPIZADA EN TELA AZUL,711.08,PESOS
23905,SILLA APILABLE TAPIZADA EN TELA AZUL,711.08,PESOS
23906,ESCRITORIO METALICO,3772.11,PESOS
23907,ENFRIADOR Y CALENTADOR MCA. PURESA S.A.,1050.0,PESOS
23908,PANTALLA MCA. DA-LITE,2508.21,PESOS
23909,ANAQUEL METALICO 5 ENTREPAÃOS,1598.27,PESOS
23910,"ANAQUEL METALICO 5 ENTREPAÃOS 
ALTA",176.0,PESOS
23911,ESTANTE METALICO,818.8,PESOS
23912,ESTANTE METALICO,4726.0,PESOS
23913,ESTANTE METALICO,4726.0,PESOS
23914,ARCHIVERO METALICO 4 GAVETAS,454.0,PESOS
23915,ANAQUEL METALICO 5 ENTREPAÃOS,176.0,PESOS
23916,ANAQUEL METALICO 5 ENTREPAÃOS,176.0,PESOS
23917,MAQUINA DE ESCRIBIR ELECTRICA MCA. OLIVETTI MOD. LOGICA 3006,6518.0,PESOS
23918,ENGARGOLADORA,2674.44,PESOS
23919,GUILLOTINA PARA OFICINA,1330.21,PESOS
23920,GUILLOTINA PARA OFICINA,7376.0,PESOS
23921,MICROFONO INALAMBRICO MITZU,398.82,PESOS
23922,ARCHIVERO DE METAL DE 4 GAVETAS EN COLOR NEGRO,0.0,PESOS
23923,ARCHIVERO DE METAL DE DOS GAVETAS COLOR BLANCO,0.0,PESOS
23924,ARCHIVERO DE METAL DE DOS GAVETAS EN COLOR NEGRO,0.0,PESOS
23925,CAMARA DIGITAL MCA. SONY MOD. DSC-H7/S,6847.1,PESOS
23926,COMPUTADORA DELL,20477.48,PESOS
23927,COMPUTADORA MCA. LENOVO,0.0,PESOS
23928,LIBRERO DE MADERA,1875.66,PESOS
23929,COMPUTADORA MCA. DELL MOD. VOSTRO 460,19362.72,PESOS
23930,MESA PARA TELEFONO,0.0,PESOS
23931,MODULO DE OFICINA,11613.65,PESOS
23932,MODULO DESARMABLE EN COLOR VINO CON ARCHIVERO,0.0,PESOS
23933,BAFLE AMPLIFICADO 12 STEELPRO BLUTOOH RECARGABLE FM MICRO,2681.8,PESOS
23934,COMPUTADORA MCA. HP MOD. S550LA,8998.12,PESOS
23935,"VIDEOPROYECTOR BENQ DLP MS550CSVGA 3600 LUMENES SVGA, HDMI, CONTRASTE 20000:1",7418.2,PESOS
23936,NO BREAK MCA. TRIPP LITE MOD. OMNISMART 500,1897.5,PESOS
23937,PROYECTOR EPSON 3LCD PRO X36+,14554.17,PESOS
23938,COMPUTADORA PORTATIL MCA. SONY VAIO MOD.SVF14211CLB NEGRA,9551.85,PESOS
23939,MUEBLE EMPOTRADO,0.0,PESOS
23940,COMPUTADORA PORTATIL MCA. DELL MOD. INSPIRON 15,16498.68,PESOS
23941,"TV LED SAMSUMG 75"", ENTREGA, INSTALACIÃN, CONFIGURACIÃN, PUESTA APUNTO Y TRASNFERENCIA DEL CONOCIMIENTO, TECNOLOGÃA LED DE 75 PULGADAS, SMART TV, CON UNA RESOLUCIÃN DE 3849X1260 (4K), ULTRA HIGH DEFINITION, CON 3 PUERTOS HDMI, 2 PUERTOS USB, PUERTO RED LAN ETHERNET, CONECTIVIDAD VIA WIFI, CLUETOOTH, SONIDO ENVOLVENTE DOLBY DIGITAL PLUS. INCLUYE EQUIPO, CABLE HDMI, TODO EL SISTEMA DE CABLEADO, SOPORTES A LA PARED, TORNILLERÃA, SUPERVISIÃN Y MEMORIA TÃCNICA. SERVICIO DE SOPORTE EN SITIO PARA ATENCIÃN DE GARANTÃAS POR 36 MESES, CON UN TIEMPO DE RESPUESTA DE 24 HORAS. NO-BRAKE CON REGULADOR INTEGRADO Y SUPRESOR DE PICOS DE 750VA, 375 WATTS.",80628.12,PESOS
23942,"TV LED SAMSUMG 75"", ENTREGA, INSTALACIÃN, CONFIGURACIÃN, PUESTA APUNTO Y TRASNFERENCIA DEL CONOCIMIENTO, TECNOLOGÃA LED DE 75 PULGADAS, SMART TV, CON UNA RESOLUCIÃN DE 3849X1260 (4K), ULTRA HIGH DEFINITION, CON 3 PUERTOS HDMI, 2 PUERTOS USB, PUERTO RED LAN ETHERNET, CONECTIVIDAD VIA WIFI, CLUETOOTH, SONIDO ENVOLVENTE DOLBY DIGITAL PLUS. INCLUYE EQUIPO, CABLE HDMI, TODO EL SISTEMA DE CABLEADO, SOPORTES A LA PARED, TORNILLERÃA, SUPERVISIÃN Y MEMORIA TÃCNICA. SERVICIO DE SOPORTE EN SITIO PARA ATENCIÃN DE GARANTÃAS POR 36 MESES, CON UN TIEMPO DE RESPUESTA DE 24 HORAS. NO-BRAKE CON REGULADOR INTEGRADO Y SUPRESOR DE PICOS DE 750VA, 375 WATTS.",80628.12,PESOS
23943,REGULADOR,0.0,PESOS
23944,MINICOMPUTADORA PORTATIL,26797.06,PESOS
23945,PROYECTOR EPSON 3LCD PRO X36+,14554.17,PESOS
23946,BANCO DE MADERA,3738.0,PESOS
23947,ESCRITORIO ANALISTA METALICO,1833.0,PESOS
23948,REPRODUCTOR DE DVD MCA. SAMSUNG MOD. DVD-V5600,1495.0,PESOS
23949,SILLA REFORZADA,1663.44,PESOS
23950,EQUIPO DE SONIDO MCA. OTTO (MICROFONO),5018.61,PESOS
23951,EQUIPO DE SONIDO MCA. OTTO (MICROFONO),5018.61,PESOS
23952,IMPRESORA MCA. HP MOD. OFICCE JET 8000 ENTERPRISE,2088.0,PESOS
23953,MODULO DESARMABLE PARA COMPUTADORA,1515.0,PESOS
23954,FAX MCA. HEWLETT PACKARD MOD. FAX1040,1834.25,PESOS
23955,GUILLOTINA,7376.0,PESOS
23956,MONITOR MCA. DELL,2152.0,PESOS
23957,VENTILADOR MCA. BIRTMAN,1369.72,PESOS
23958,VIDEO CASSETERA VHS MCA. SONY,4508.0,PESOS
23959,REPRODUCTOR DE DVD MCA. SAMSUNG MOD. DVD-V5600,1495.0,PESOS
23960,ARCHIVERO METALICO 4 GAVETAS,746.0,PESOS
23961,VENTILADOR DE PEDESTAL MCA. BIRTMAN MOD. BL-16E,1554.46,PESOS
23962,ESCRITORIO EJECUTIVO DE 152X75X75 MCA. PRYAMO MOD. ML-02,4588.5,PESOS
23963,SILLON EJECUTIVO TAPIZADO EN TELA NEGRA MCA. PRYAMO MOD. SEI-12,894.7,PESOS
23964,ESCRITORIO EJECUTIVO DE 152X75X75 CMS. MCA. GEBESA,2185.0,PESOS
23965,CREDENZA METALICA 4 CAJONES PUERTAS CORREDIZA DE CRISTAL,5305.95,PESOS
23966,SILLA SECRETARIAL TAPIZADA EN TELA NEGRA,1500.0,PESOS
23967,DESPACHADOR DE AGUA MABE FS BLANCO,3635.44,PESOS
